MFA2 50мм _ 1				MFA2 50мм _ 2				MFA2 50мм _ 3				MFA2 50мм _ 4				MFA2 50мм _ 5				MFA2 50мм _ 6			
Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2
сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм
2,9	787,9416	241,5	12	2,9	525,1519	241,4	10	2,9	557,6166	241,4667	10	2,9	498,7979	241,4	9,000001	2,9	545,8832	241,5333	10	2,9	485,6531	241,4333	9,000001
2,92	792,1028	243,1333	12	2,92	529,3234	243,0667	10	2,92	561,8747	243,1667	10	2,92	502,9615	243,0667	10	2,92	550,0682	243,1667	10	2,92	489,9049	243,0667	9,000001
2,94	796,4198	244,7667	12	2,94	533,5188	244,7	10	2,94	566,179	244,8333	10	2,94	507,0241	244,7333	10	2,94	554,3463	244,7667	10	2,94	494,1122	244,7667	9,000001
2,96	800,6501	246,4333	12	2,96	537,6911	246,3667	10	2,96	570,5126	246,5	10	2,96	511,1289	246,4333	10	2,96	558,5774	246,4667	10	2,96	498,2742	246,4333	9,000001
2,98	804,7819	248,1	12	2,98	541,8333	248,0333	10	2,98	574,762	248,1667	10	2,98	515,3743	248,1	10	2,98	562,7179	248,1667	10	2,98	502,4226	248,1	9,000001
3	808,9836	249,8	12	3	546,0024	249,7667	10	3	578,9876	249,8333	10	3	519,6531	249,7333	10	3	567,0071	249,8	10	3	506,5942	249,8333	9,000001
3,02	813,2371	251,4333	12	3,02	550,1787	251,4333	10	3,02	583,2346	251,5667	10	3,02	523,8565	251,4333	10	3,02	571,3566	251,4667	10	3,02	510,8007	251,5333	9,000001
3,04	817,5365	253,1	12	3,04	554,4099	253,1333	10	3,04	587,5436	253,1333	11	3,04	527,9835	253,1	10	3,04	575,614	253,1333	10	3,04	515,0692	253,2	9,000001
3,06	821,8082	254,7667	13	3,06	558,6561	254,7667	10	3,06	591,9147	254,8	11	3,06	532,1479	254,8	10	3,06	579,8832	254,7667	10	3,06	519,3495	254,8667	9,000001
3,08	826,025	256,4666	13	3,08	562,8522	256,4333	10	3,08	596,1458	256,4333	11	3,08	536,329	256,5	10	3,08	584,1788	256,4333	10	3,08	523,6053	256,5333	9,000001
3,1	830,2506	258,1333	13	3,1	567,0222	258,1	10	3,1	600,2887	258,1333	11	3,1	540,5903	258,2	10	3,1	588,3964	258,1	11	3,1	527,788	258,2	9,000001
3,12	834,5206	259,8	13	3,12	571,235	259,7667	10	3,12	604,589	259,8	11	3,12	544,9001	259,8667	10	3,12	592,6219	259,7667	11	3,12	531,9945	259,8667	10
3,14	838,8312	261,4333	13	3,14	575,451	261,4667	11	3,14	608,9838	261,4333	11	3,14	549,1893	261,4667	10	3,14	596,8904	261,4667	11	3,14	536,2296	261,5334	10
3,16	843,0441	263,1	13	3,16	579,6727	263,0333	11	3,16	613,3183	263,0667	11	3,16	553,4021	263,1667	11	3,16	601,2026	263,1334	11	3,16	540,4918	263,1	10
3,18	847,2316	264,7667	13	3,18	583,907	264,6667	11	3,18	617,613	264,7333	11	3,18	557,549	264,8667	11	3,18	605,5895	264,7667	11	3,18	544,6656	264,7667	10
3,2	851,5207	266,4	13	3,2	588,0571	266,3667	11	3,2	621,8807	266,4	11	3,2	561,7349	266,5334	11	3,2	609,9113	266,4667	11	3,2	548,7235	266,4667	10
3,22	855,8416	268,0667	13	3,22	592,1849	268,0667	11	3,22	626,1802	268,1	11	3,22	566,0391	268,1667	11	3,22	614,1981	268,1	11	3,22	552,8959	268,2	10
3,24	860,0879	269,7333	13	3,24	596,4827	269,7667	11	3,24	630,5226	269,7667	11	3,24	570,3425	269,7333	11	3,24	618,5182	269,7333	11	3,24	557,2208	269,8	10
3,26	864,3238	271,4	13	3,26	600,853	271,4	11	3,26	634,9508	271,4333	11	3,26	574,5824	271,4333	11	3,26	622,7986	271,3667	11	3,26	561,5981	271,4333	10
3,28	868,6058	273,1	13	3,28	605,1954	273,0334	11	3,28	639,379	273,1333	12	3,28	578,7563	273,1667	11	3,28	627,0242	273,0334	11	3,28	565,8062	273,1	10
3,3	872,9148	274,7	14	3,3	609,4551	274,7333	11	3,3	643,7516	274,7667	12	3,3	583,0201	274,8	11	3,3	631,2863	274,7667	11	3,3	569,9579	274,7667	10
3,32	877,2381	276,4	14	3,32	613,6926	276,4	11	3,32	648,1441	276,4333	12	3,32	587,4149	276,4667	11	3,32	635,5802	276,4667	11	3,32	574,2161	276,4667	10
3,34	881,4955	278,1333	14	3,34	617,9794	278,1	11	3,34	652,5119	278,1	12	3,34	591,7001	278,1333	11	3,34	639,9989	278,0667	12	3,34	578,483	278,1333	10
3,36	885,8697	279,8	14	3,36	622,3066	279,8333	11	3,36	656,8702	279,7333	12	3,36	595,9304	279,7667	11	3,36	644,4605	279,7333	12	3,36	582,7578	279,8	11
3,38	890,3289	281,4	14	3,38	626,6959	281,4667	12	3,38	661,2158	281,3667	12	3,38	600,1965	281,4333	11	3,38	648,7505	281,3667	12	3,38	587,0159	281,4667	11
3,4	894,7039	283,0667	14	3,4	631,1401	283,1667	12	3,4	665,5042	283,0667	12	3,4	604,492	283,1	12	3,4	653,0054	283,0334	12	3,4	591,2717	283,1333	11
3,42	898,9581	284,7333	14	3,42	635,5055	284,8	12	3,42	669,7925	284,7333	12	3,42	608,7923	284,7667	12	3,42	657,2938	284,7667	12	3,42	595,6165	284,8	11
3,44	903,2313	286,4	14	3,44	639,8694	286,4666	12	3,44	674,1444	286,4333	12	3,44	613,1339	286,4666	12	3,44	661,6354	286,4333	12	3,44	599,9255	286,4666	11
3,46	907,6158	288,1	14	3,46	644,2205	288,2	12	3,46	678,5321	288,1333	12	3,46	617,4763	288,1333	12	3,46	666,0565	288,0667	12	3,46	604,1813	288,1333	11
3,48	911,9805	289,7667	14	3,48	648,5637	289,8667	12	3,48	682,9747	289,7667	12	3,48	621,8529	289,7667	12	3,48	670,437	289,7333	12	3,48	608,4569	289,7333	11
3,5	916,3856	291,4667	14	3,5	652,9832	291,4333	12	3,5	687,3981	291,4	13	3,5	626,1778	291,4333	12	3,5	674,7	291,4333	12	3,5	612,7357	291,3667	11
3,52	920,821	293,1	15	3,52	657,3947	293,0667	12	3,52	691,727	293,0333	13	3,52	630,4693	293,0667	12	3,52	678,9684	293,1	12	3,52	616,9311	293,0333	11
3,54	925,2803	294,7667	15	3,54	661,6434	294,8	12	3,54	695,9971	294,7	13	3,54	634,8014	294,7667	12	3,54	683,3402	294,7667	12	3,54	621,1074	294,7333	11
3,56	929,6727	296,4667	15	3,56	665,9349	296,4667	12	3,56	700,2322	296,4333	13	3,56	639,1375	296,4	12	3,56	687,6906	296,4333	13	3,56	625,3783	296,4667	11
3,58	934,0175	298,1667	15	3,58	670,3925	298,1	12	3,58	704,5706	298,0667	13	3,58	643,4504	298,0667	12	3,58	692,0211	298,1	13	3,58	629,7405	298,1	12
3,6	938,4728	299,7333	15	3,6	674,87	299,7667	13	3,6	708,9893	299,7667	13	3,6	647,7538	299,7333	12	3,6	696,3269	299,7333	13	3,6	634,1418	299,7667	12
3,62	942,9335	301,3667	15	3,62	679,2847	301,4667	13	3,62	713,3436	301,4333	13	3,62	652,0533	301,4667	13	3,62	700,5891	301,4	13	3,62	638,4722	301,3333	12
3,64	947,2291	303	15	3,64	683,6899	303,0333	13	3,64	717,7154	303,0667	13	3,64	656,4005	303,1	13	3,64	704,8329	303,1333	13	3,64	642,6962	303,0333	12
3,66	951,4666	304,7333	15	3,66	688,1102	304,7333	13	3,66	722,088	304,7667	13	3,66	660,8264	304,7333	13	3,66	709,1554	304,7667	13	3,66	646,7724	304,7667	12
3,68	955,8423	306,4333	15	3,68	692,4256	306,4333	13	3,68	726,4376	306,4333	13	3,68	665,1608	306,3667	13	3,68	713,5582	306,4	13	3,68	651,0345	306,4333	12
3,7	960,3397	308,1	15	3,7	696,8244	308,1	13	3,7	730,8134	308,0667	13	3,7	669,4142	308	13	3,7	717,9157	308,0334	13	3,7	655,454	308,1333	12
3,72	964,8427	309,7333	15	3,72	701,3432	309,7667	13	3,72	735,1271	309,7667	13	3,72	673,6358	309,7333	13	3,72	722,1675	309,7333	13	3,72	659,7964	309,7667	12
3,74	969,2486	311,4	16	3,74	705,8207	311,4333	13	3,74	739,4608	311,4	14	3,74	677,8932	311,4667	13	3,74	726,405	311,4333	13	3,74	664,0657	311,4	12
3,76	973,591	313,1	16	3,76	710,2736	313,1	13	3,76	743,8104	313,1	14	3,76	682,2928	313,1	13	3,76	730,7076	313,1	13	3,76	668,3008	313,1333	12
3,78	977,9652	314,7667	16	3,78	714,7479	314,7333	13	3,78	748,1265	314,7667	14	3,78	686,7186	314,7667	13	3,78	735,0667	314,8333	13	3,78	672,5422	314,7333	12
3,8	982,4101	316,4666	16	3,8	719,1626	316,4333	13	3,8	752,5015	316,4333	14	3,8	691,0499	316,4333	13	3,8	739,4274	316,5	14	3,8	676,8425	316,3667	12
3,82	986,855	318,1667	16	3,82	723,5781	318,0667	14	3,82	756,9162	318,0667	14	3,82	695,3136	318,1333	13	3,82	743,8	318,1333	14	3,82	681,0784	318,0667	13
3,84	991,2706	319,8333	16	3,84	727,9857	319,7	14	3,84	761,2784	319,7667	14	3,84	699,6036	319,8	13	3,84	748,1631	319,8333	14	3,84	685,2754	319,7333	13
3,86	995,7409	321,5333	16	3,86	732,3845	321,3667	14	3,86	765,5883	321,4	14	3,86	703,9484	321,4333	14	3,86	752,4713	321,4333	14	3,86	689,5304	321,4	13
3,88	1000,149	323,1334	16	3,88	736,7253	323,1	14	3,88	769,9132	323,1	14	3,88	708,2669	323,0667	14	3,88	756,7811	323,1667	14	3,88	693,8529	323,1334	13
3,9	1004,527	324,8333	16	3,9	741,1353	324,7667	14	3,9	774,2516	324,7667	14	3,9	712,5465	324,7333	14	3,9	761,0901	324,8333	14	3,9	698,1404	324,8	13
3,92	1008,813	326,4667	16	3,92	745,6668	326,4333	14	3,92	778,6353	326,4667	14	3,92	716,78	326,4333	14	3,92	765,454	326,4667	14	3,92	702,5305	326,4	13
3,94	1013,165	328,1333	16	3,94	750,1507	328,0667	14	3,94	783,0469	328,1333	14	3,94	721,0779	328,1333	14	3,94	769,8711	328,1	14	3,94	706,8729	328,0667	13
3,96	1017,532	329,7667	17	3,96	754,5217	329,7	14	3,96	787,4838	329,8	15	3,96	725,468	329,8	14	3,96	774,1705	329,7667	14	3,96	711,0699	329,7333	13
3,98	1021,771	331,4667	17	3,98	758,8935	331,3667	14	3,98	791,9041	331,4667	15	3,98	729,8334	331,4333	14	3,98	778,4478	331,4333	14	3,98	715,336	331,4333	13
4	1026,014	333,1667	17	4	763,2581	333,0667	14	4	796,2728	333,1333	15	4	734,183	333,0667	14	4	782,8339	333,1333	14	4	719,6705	333,1333	13
4,02	1030,39	334,8333	17	4,02	767,6284	334,7667	14	4,02	800,6048	334,8667	15	4,02	738,4562	334,7333	14	4,02	787,2462	334,8	14	4,02	724,0359	334,8333	13
4,04	1034,796	336,4667	17	4,04	772,0923	336,4	14	4,04	805,0243	336,4667	15	4,04	742,6977	336,4333	14	4,04	791,7062	336,4333	15	4,04	728,4252	336,5	14
4,06	1039,108	338,1	17	4,06	776,5635	338,0667	15	4,06	809,497	338,1	15	4,06	747,0187	338,1333	14	4,06	796,117	338,1333	15	4,06	732,8351	338,1667	14
4,08	1043,374	339,7667	17	4,08	780,9599	339,7333	15	4,08	813,853	339,7667	15	4,08	751,3706	339,8	14	4,08	800,484	339,8333	15	4,08	737,2037	339,8333	14
4,1	1047,634	341,4333	17	4,1	785,381	341,4	15	4,1	818,1667	341,4333	15	4,1	755,7599	341,5	15	4,1	804,9146	341,5	15	4,1	741,5461	341,4667	14
4,12	1051,94	343,1333	17	4,12	789,8156	343,0667	15	4,12	822,5465	343,1333	15	4,12	760,1523	343,1333	15	4,12	809,408	343,1	15	4,12	745,8393	343,1333	14
4,14	1056,245	344,8	17	4,14	794,2271	344,7	15	4,14	826,9739	344,7333	15	4,14	764,54	344,8	15	4,14	813,8267	344,7667	15	4,14	750,0839	344,8	14
4,16	1060,575	346,4667	17	4,16	798,614	346,3667	15	4,16	831,4324	346,4667	15	4,16	768,861	346,5333	15	4,16	818,1913	346,4333	15	4,16	754,42	346,4667	14
4,18	1064,911	348,1	17	4,18	802,9636	348,0333	15	4,18	835,8217	348,0667	16	4,18	773,197	348,1333	15	4,18	822,5703	348,1	15	4,18	758,8013	348,1	14
4,2	1069,254	349,7667	18	4,2	807,3521	349,7333	15	4,2	840,257	349,8	16	4,2	777,576	349,8333	15	4,2	827,0097	349,7333	15	4,2	763,1039	349,8	14
4,22	1073,53	351,4	18	4,22	811,793	351,4333	15	4,22	844,628	351,4666	16	4,22	781,9009	351,5	15	4,22	831,4927	351,4333	15	4,22	767,3955	351,5	14
4,24	1077,805	353,1	18	4,24	816,2347	353,1	15	4,24	849,0968	353,1334	16	4,24	786,2973	353,1334	15	4,24	835,9273	353,0667	16	4,24	771,7983	353,1334	14
4,26	1082,1	354,7333	18	4,26	820,7321	354,7	15	4,26	853,6069	354,7333	16	4,26	790,6445	354,7667	15	4,26	840,4088	354,7	16	4,26	776,2114	354,8	14
4,28	1086,403	356,4	18	4,28	825,1564	356,4	16	4,28	858,0549	356,4333	16	4,28	794,9273	356,4333	15	4,28	844,8537	356,3667	16	4,28	780,576	356,4667	15
4,3	1090,704	358,0667	18	4,3	829,4654	358,0333	16	4,3	862,4331	358,1	16	4,3	799,2585	358,1333	15	4,3	849,2231	358,1	16	4,3	784,9455	358,1	15
4,32	1094,952	359,7667	18	4,32	833,8086	359,7333	16	4,32	866,8749	359,7333	16	4,32	803,6208	359,8333	16	4,32	853,7388	359,7667	16	4,32	789,295	359,8	15
4,34	1099,255	361,4667	18	4,34	838,1979	361,4	16	4,34	871,3587	361,3667	16	4,34	808,03	361,4333	16	4,34	858,3379	361,4333	16	4,34	793,6271	361,5334	15
4,36	1103,667	363,1333	18	4,36	842,6126	363,1667	16	4,36	875,8282	363,0667	16	4,36	812,4733	363,1	16	4,36	862,91	363,0667	16	4,36	798,1157	363,1333	15
4,38	1108,033	364,7333	18	4,38	847,0638	364,8333	16	4,38	880,2557	364,7333	16	4,38	816,8562	364,8	16	4,38	867,4097	364,7	16	4,38	802,6338	364,7667	15
4,4	1112,32	366,3333	18	4,4	851,6017	366,5	16	4,4	884,7245	366,3667	16	4,4	821,1954	366,4667	16	4,4	871,8443	366,4667	16	4,4	806,9833	366,4333	15
4,42	1116,5	368,0334	19	4,42	856,1086	368,1	16	4,42	889,2186	368,0667	17	4,42	825,6451	368,1333	16	4,42	876,2542	368,1667	16	4,42	811,3289	368,1	15
4,44	1120,634	369,7667	19	4,44	860,5433	369,8	16	4,44	893,7247	369,7667	17	4,44	830,1187	369,7333	16	4,44	880,8557	369,7667	16	4,44	815,777	369,7333	15
4,46	1124,96	371,5	19	4,46	864,9039	371,4667	16	4,46	898,2857	371,4333	17	4,46	834,5429	371,4	16	4,46	885,4723	371,3667	16	4,46	820,2569	371,4333	15
4,48	1129,442	373,2	19	4,48	869,2996	373,1667	16	4,48	902,888	373,1	17	4,48	838,8925	373,0667	16	4,48	889,9387	373,0667	17	4,48	824,7185	373,0334	15
4,5	1133,948	374,8	19	4,5	873,7699	374,8	17	4,5	907,4108	374,7	17	4,5	843,277	374,7333	16	4,5	894,3391	374,7333	17	4,5	829,1849	374,7	16
4,52	1138,295	376,4	19	4,52	878,2252	376,4333	17	4,52	911,8883	376,4	17	4,52	847,7299	376,4	16	4,52	898,8595	376,4667	17	4,52	833,6107	376,4	16
4,54	1142,515	378,1333	19	4,54	882,655	378,1333	17	4,54	916,3475	378,1	17	4,54	852,1716	378,0667	17	4,54	903,434	378,0667	17	4,54	838,05	378,1	16
4,56	1146,741	379,8	19	4,56	887,0649	379,7667	17	4,56	920,8282	379,8	17	4,56	856,6491	379,7	17	4,56	908,049	379,7667	17	4,56	842,5975	379,8	16
4,58	1151,109	381,4666	19	4,58	891,4821	381,4333	17	4,58	925,4201	381,4	17	4,58	861,1536	381,4333	17	4,58	912,5455	381,3667	17	4,58	847,1672	381,4666	16
4,6	1155,497	383,1	19	4,6	895,9127	383,1	17	4,6	930,0073	383,0667	17	4,6	865,5914	383,1	17	4,6	917,0151	383,0333	17	4,6	851,7957	383,0667	16
4,62	1159,835	384,7	19	4,62	900,3456	384,7333	17	4,62	934,5046	384,7	18	4,62	870,0887	384,7667	17	4,62	921,5085	384,7333	17	4,62	856,2819	384,7333	16
4,64	1164,063	386,3667	19	4,64	904,8073	386,4333	17	4,64	938,967	386,4333	18	4,64	874,6385	386,4333	17	4,64	925,9995	386,4333	17	4,64	860,6672	386,4667	16
4,66	1168,238	388,1	20	4,66	909,2554	388,1667	17	4,66	943,4732	388,1334	18	4,66	879,1653	388,1	17	4,66	930,6041	388,0667	17	4,66	865,1026	388,1334	16
4,68	1172,603	389,8	20	4,68	913,7495	389,8	17	4,68	948,1041	389,8	18	4,68	883,6317	389,7333	17	4,68	935,2017	389,7	17	4,68	869,6667	389,8	16
4,7	1177,106	391,4333	20	4,7	918,2811	391,4333	17	4,7	952,8009	391,4	18	4,7	888,1092	391,4333	17	4,7	939,7094	391,4	18	4,7	874,23	391,4333	16
4,72	1181,561	393,1	20	4,72	922,7474	393,1	18	4,72	957,3444	393	18	4,72	892,574	393,0667	17	4,72	944,1566	393,1	18	4,72	878,7203	393,0667	17
4,74	1185,915	394,7333	20	4,74	927,1749	394,7333	18	4,74	961,767	394,7	18	4,74	897,0825	394,7667	17	4,74	948,6429	394,8333	18	4,74	883,1517	394,7333	17
4,76	1190,206	396,4333	20	4,76	931,6373	396,4	18	4,76	966,1754	396,4	18	4,76	901,5862	396,4667	18	4,76	953,23	396,5	18	4,76	887,6014	396,4333	17
4,78	1194,538	398,1	20	4,78	936,1275	398,0667	18	4,78	970,7117	398,1	18	4,78	906,113	398,1	18	4,78	957,849	398,1667	18	4,78	892,0924	398,1333	17
4,8	1198,88	399,8	20	4,8	940,6241	399,7333	18	4,8	975,3458	399,7333	18	4,8	910,674	399,7	18	4,8	962,3821	399,8333	18	4,8	896,705	399,7667	17
4,82	1203,251	401,5333	20	4,82	945,1191	401,3667	18	4,82	979,9608	401,4	18	4,82	915,1682	401,4333	18	4,82	966,8422	401,5667	18	4,82	901,3311	401,3667	17
4,84	1207,706	403,2	20	4,84	949,6434	403	18	4,84	984,4518	403,0667	19	4,84	919,613	403,1333	18	4,84	971,2911	403,1667	18	4,84	905,7768	403,0334	17
4,86	1212,264	404,8333	20	4,86	954,1464	404,7333	18	4,86	988,9022	404,7667	19	4,86	924,2185	404,7667	18	4,86	975,7861	404,8	18	4,86	910,1113	404,7	17
4,88	1216,735	406,4667	21	4,88	958,5945	406,3667	18	4,88	993,4322	406,4667	19	4,88	928,8375	406,4333	18	4,88	980,1912	406,5333	18	4,88	914,5284	406,4	17
4,9	1221,1	408,2	21	4,9	963,1506	408,1	18	4,9	998,0527	408,1667	19	4,9	933,3746	408,0334	18	4,9	984,5257	408,1667	18	4,9	919,0655	408,0667	17
4,92	1225,488	409,8667	21	4,92	967,7466	409,7667	18	4,92	1002,652	409,8	19	4,92	937,8449	409,7333	18	4,92	989,0063	409,8333	19	4,92	923,6471	409,7333	17
4,94	1229,932	411,4666	21	4,94	972,3258	411,4	19	4,94	1007,208	411,5333	19	4,94	942,2644	411,4	18	4,94	993,4521	411,4333	19	4,94	928,1603	411,4	18
4,96	1234,391	413,1	21	4,96	976,8947	413	19	4,96	1011,719	413,1667	19	4,96	946,7769	413,0667	18	4,96	997,7985	413,1	19	4,96	932,6395	413,1333	18
4,98	1238,741	414,7333	21	4,98	981,4032	414,7333	19	4,98	1016,244	414,8333	19	4,98	951,4094	414,7333	19	4,98	1002,096	414,8333	19	4,98	937,1464	414,8667	18
5	1243,048	416,4667	21	5	985,8417	416,4333	19	5	1020,743	416,5	19	5	955,9703	416,4	19	5	1006,482	416,5	19	5	941,7319	416,5	18
5,02	1247,449	418,1667	21	5,02	990,417	418,0667	19	5,02	1025,127	418,2	19	5,02	960,4327	418,1	19	5,02	1010,992	418,1	19	5,02	946,335	418,1334	18
5,04	1252,012	419,8	21	5,04	995,1019	419,7333	19	5,04	1029,549	419,8333	19	5,04	964,9412	419,8	19	5,04	1015,406	419,7333	19	5,04	950,7886	419,8667	18
5,06	1256,55	421,4333	21	5,06	999,678	421,3667	19	5,06	1034,019	421,4333	20	5,06	969,4886	421,5	19	5,06	1019,724	421,4333	19	5,06	955,2407	421,5334	18
5,08	1260,964	423,0667	21	5,08	1004,187	423,0667	19	5,08	1038,398	423,1	20	5,08	974,0782	423,1667	19	5,08	1024,018	423,1667	19	5,08	959,762	423,1667	18
5,1	1265,312	424,7333	22	5,1	1008,75	424,7333	19	5,1	1042,689	424,8	20	5,1	978,6479	424,8667	19	5,1	1028,418	424,8	19	5,1	964,2092	424,8333	18
5,12	1269,671	426,4667	22	5,12	1013,349	426,4333	19	5,12	1047,068	426,4667	20	5,12	983,1453	426,5334	19	5,12	1032,89	426,4667	19	5,12	968,5485	426,5334	18
5,14	1274,113	428,1333	22	5,14	1017,931	428,0334	19	5,14	1051,572	428,1	20	5,14	987,6283	428,1667	19	5,14	1037,298	428,1	20	5,14	973,0005	428,2	18
5,16	1278,682	429,8333	22	5,16	1022,51	429,7	20	5,16	1056,008	429,7333	20	5,16	992,1169	429,8333	19	5,16	1041,646	429,7667	20	5,16	977,4971	429,7667	19
5,18	1283,218	431,5	22	5,18	1027,001	431,3333	20	5,18	1060,359	431,4667	20	5,18	996,5563	431,4667	19	5,18	1046,004	431,4333	20	5,18	981,8665	431,4333	19
5,2	1287,688	433,1	22	5,2	1031,494	433,0334	20	5,2	1064,702	433,1333	20	5,2	1000,97	433,1667	20	5,2	1050,392	433,1	20	5,2	986,1032	433,1333	19
5,22	1292,112	434,8	22	5,22	1036,092	434,7333	20	5,22	1069,182	434,8	20	5,22	1005,376	434,8333	20	5,22	1054,738	434,7667	20	5,22	990,4281	434,8333	19
5,24	1296,461	436,4667	22	5,24	1040,743	436,4	20	5,24	1073,642	436,4667	20	5,24	1009,822	436,4333	20	5,24	1059,109	436,4	20	5,24	994,9104	436,4667	19
5,26	1300,852	438,1	22	5,26	1045,366	438,0334	20	5,26	1078,069	438,1	20	5,26	1014,228	438,1333	20	5,26	1063,49	438,0667	20	5,26	999,3323	438,1	19
5,28	1305,278	439,7667	22	5,28	1049,956	439,7	20	5,28	1082,476	439,8	21	5,28	1018,548	439,8333	20	5,28	1067,797	439,7333	20	5,28	1003,7	439,8	19
5,3	1309,632	441,3667	22	5,3	1054,535	441,4333	20	5,3	1086,841	441,4	21	5,3	1022,972	441,4333	20	5,3	1072,105	441,3667	20	5,3	1008,054	441,4666	19
5,32	1313,987	443,1333	23	5,32	1059,102	443,1	20	5,32	1091,24	443,0667	21	5,32	1027,447	443,0667	20	5,32	1076,515	443,1	20	5,32	1012,412	443,1667	19
5,34	1318,369	444,8	23	5,34	1063,689	444,7667	20	5,34	1095,583	444,7667	21	5,34	1031,797	444,7667	20	5,34	1080,924	444,7667	20	5,34	1016,834	444,8	19
5,36	1322,874	446,4333	23	5,36	1068,306	446,4667	20	5,36	1099,934	446,4333	21	5,36	1036,092	446,4333	20	5,36	1085,364	446,4	20	5,36	1021,272	446,4333	19
5,38	1327,358	448,0667	23	5,38	1072,878	448,1667	21	5,38	1104,356	448,0333	21	5,38	1040,491	448,1334	20	5,38	1089,74	448,0667	21	5,38	1025,583	448,1	19
5,4	1331,728	449,7	23	5,4	1077,445	449,8667	21	5,4	1108,762	449,7333	21	5,4	1044,917	449,8333	20	5,4	1094,009	449,7333	21	5,4	1029,864	449,8	20
5,42	1336,039	451,3667	23	5,42	1082,035	451,5334	21	5,42	1113,088	451,4	21	5,42	1049,314	451,4667	21	5,42	1098,344	451,4	21	5,42	1034,266	451,4333	20
5,44	1340,34	453,0667	23	5,44	1086,656	453,1	21	5,44	1117,447	453,0667	21	5,44	1053,751	453,1333	21	5,44	1102,711	453,0667	21	5,44	1038,667	453,1333	20
5,46	1344,701	454,7667	23	5,46	1091,166	454,8	21	5,46	1121,887	454,8	21	5,46	1058,141	454,8	21	5,46	1107,031	454,8	21	5,46	1042,992	454,7667	20
5,48	1349,185	456,4333	23	5,48	1095,494	456,5	21	5,48	1126,32	456,4333	21	5,48	1062,512	456,4333	21	5,48	1111,41	456,4667	21	5,48	1047,335	456,4333	20
5,5	1353,69	458,1333	23	5,5	1099,941	458,1667	21	5,5	1130,776	458,0334	21	5,5	1066,901	458,0667	21	5,5	1115,904	458,1	21	5,5	1051,658	458,0667	20
5,52	1358,118	459,7667	23	5,52	1104,473	459,7333	21	5,52	1135,155	459,7333	22	5,52	1071,202	459,7667	21	5,52	1120,345	459,7667	21	5,52	1055,988	459,7333	20
5,54	1362,564	461,3667	23	5,54	1108,918	461,4333	21	5,54	1139,429	461,4	22	5,54	1075,501	461,4333	21	5,54	1124,667	461,4667	21	5,54	1060,317	461,4	20
5,56	1366,89	463,1333	24	5,56	1113,288	463,1667	21	5,56	1143,767	463,0667	22	5,56	1079,911	463,0334	21	5,56	1129,012	463,1333	21	5,56	1064,67	463,1333	20
5,58	1371,152	464,8	24	5,58	1117,75	464,7667	22	5,58	1148,152	464,7333	22	5,58	1084,275	464,7333	21	5,58	1133,443	464,7	21	5,58	1069,07	464,7333	20
5,6	1375,611	466,4	24	5,6	1122,301	466,4333	22	5,6	1152,547	466,4667	22	5,6	1088,547	466,4333	21	5,6	1137,829	466,3333	22	5,6	1073,478	466,3667	20
5,62	1380,102	468,0334	24	5,62	1126,699	468,0667	22	5,62	1156,962	468,1333	22	5,62	1092,943	468,1	21	5,62	1142,048	468,0667	22	5,62	1077,797	468,0334	21
5,64	1384,341	469,7333	24	5,64	1131,064	469,7333	22	5,64	1161,429	469,8	22	5,64	1097,43	469,7667	22	5,64	1146,317	469,7667	22	5,64	1082,065	469,7333	21
5,66	1388,585	471,5	24	5,66	1135,463	471,4667	22	5,66	1165,92	471,4333	22	5,66	1101,832	471,4333	22	5,66	1150,84	471,4	22	5,66	1086,357	471,4333	21
5,68	1392,964	473,1667	24	5,68	1139,865	473,1667	22	5,68	1170,334	473,1333	22	5,68	1106,208	473,0333	22	5,68	1155,411	473,0333	22	5,68	1090,74	473,1	21
5,7	1397,506	474,7667	24	5,7	1144,355	474,8	22	5,7	1174,736	474,8	22	5,7	1110,547	474,7333	22	5,7	1159,85	474,7	22	5,7	1095,163	474,8333	21
5,72	1401,955	476,4	24	5,72	1148,849	476,4333	22	5,72	1179,181	476,3667	22	5,72	1114,81	476,4667	22	5,72	1164,25	476,4	22	5,72	1099,562	476,4667	21
5,74	1406,205	478,0667	24	5,74	1153,216	478,1	22	5,74	1183,569	478,0333	23	5,74	1119,131	478,0667	22	5,74	1168,694	478,0333	22	5,74	1104,058	478,0667	21
5,76	1410,379	479,7333	24	5,76	1157,534	479,7333	22	5,76	1187,881	479,7333	23	5,76	1123,563	479,8	22	5,76	1173,182	479,7667	22	5,76	1108,421	479,7333	21
5,78	1414,645	481,4	25	5,78	1161,909	481,4	22	5,78	1192,273	481,4	23	5,78	1127,95	481,4333	22	5,78	1177,651	481,4667	22	5,78	1112,669	481,4333	21
5,8	1419,019	483,1333	25	5,8	1166,276	483,0667	22	5,8	1196,793	483,0333	23	5,8	1132,336	483,1	22	5,8	1182,198	483,1667	22	5,8	1116,985	483,1333	21
